"","plotID","z","type"
"3706","HARV_021",0.675095483271516,"evergreenForest"
"3707","HARV_021",0.896010748800364,"evergreenForest"
"3708","HARV_021",0.661756833111931,"evergreenForest"
"3709","HARV_021",0.73332928600291,"evergreenForest"
"3710","HARV_021",0.627290373298642,"evergreenForest"
"3711","HARV_021",0.697026205197263,"evergreenForest"
"3712","HARV_021",0.760207012310035,"evergreenForest"
"3713","HARV_021",0.745353151617497,"evergreenForest"
"3714","HARV_021",0.634876782187646,"evergreenForest"
"3715","HARV_021",0.621767002208555,"evergreenForest"
"3716","HARV_021",0.903429196035177,"evergreenForest"
"3717","HARV_021",0.693269614957447,"evergreenForest"
"3718","HARV_021",0.683846581398286,"evergreenForest"
"3719","HARV_021",0.653505546389647,"evergreenForest"
"3720","HARV_021",0.831764674076803,"evergreenForest"
"3721","HARV_033",0.599240554388368,"deciduousForest"
"3722","HARV_033",0.673240394724741,"deciduousForest"
"3723","HARV_033",0.615303883414687,"deciduousForest"
"3724","HARV_033",0.678803852356236,"deciduousForest"
"3725","HARV_033",0.748813215941659,"deciduousForest"
"3726","HARV_033",0.618233144113859,"deciduousForest"
"3727","HARV_033",0.640295313369649,"deciduousForest"
"3728","HARV_033",0.761390880660237,"deciduousForest"
"3729","HARV_033",0.709094646880285,"deciduousForest"
"3730","HARV_033",0.651219522244557,"deciduousForest"
"3731","HARV_033",0.679962650290844,"deciduousForest"
"3732","HARV_033",0.713310229971434,"deciduousForest"
"3733","HARV_033",0.715825042769945,"deciduousForest"
"3734","HARV_033",0.783461567347068,"deciduousForest"
"3735","HARV_033",0.77070045734287,"deciduousForest"
"3736","HARV_033",0.725865818388278,"deciduousForest"
"3737","HARV_033",0.708108233628844,"deciduousForest"
"3738","HARV_033",0.624248248729927,"deciduousForest"
"3739","HARV_033",0.687155182958111,"deciduousForest"
"3740","HARV_033",0.775753375882088,"deciduousForest"
"3741","HARV_033",0.631417415847725,"deciduousForest"
"3742","HARV_033",0.615164781716552,"deciduousForest"
"3743","HARV_033",0.62465330983634,"deciduousForest"
"3744","HARV_033",0.667703383955974,"deciduousForest"
"3745","HARV_033",0.580088063985362,"deciduousForest"
"3746","HARV_033",0.7102599394256,"deciduousForest"
"3747","HARV_033",0.708536839090572,"deciduousForest"
"3748","HARV_033",0.670947877914546,"deciduousForest"
"3749","HARV_033",0.663130134907177,"deciduousForest"
"3750","HARV_033",0.645452587905619,"deciduousForest"
"3751","HARV_034",0.680078854846956,"evergreenForest"
"3752","HARV_034",0.597786984982782,"evergreenForest"
"3753","HARV_034",0.675866265677569,"evergreenForest"
"3754","HARV_034",0.659995091757152,"evergreenForest"
"3755","HARV_034",0.64082104713806,"evergreenForest"
"3756","HARV_034",0.677582415913206,"evergreenForest"
"3757","HARV_034",0.596030449084003,"evergreenForest"
"3758","HARV_034",0.678073151259441,"evergreenForest"
"3759","HARV_034",0.684100285666655,"evergreenForest"
"3760","HARV_034",0.585454285366351,"evergreenForest"
"3761","HARV_034",0.646891092229385,"evergreenForest"
"3762","HARV_034",0.663643162397289,"evergreenForest"
"3763","HARV_034",0.646180443934216,"evergreenForest"
"3764","HARV_034",0.633700606372344,"evergreenForest"
"3765","HARV_034",0.607378587936683,"evergreenForest"
"3766","HARV_034",0.683081325782667,"evergreenForest"
"3767","HARV_034",0.591106347010382,"evergreenForest"
"3768","HARV_034",0.659765484377842,"evergreenForest"
"3769","HARV_034",0.750471019928686,"evergreenForest"
"3770","HARV_034",0.832596281182317,"evergreenForest"
"3771","HARV_034",0.792210404667972,"evergreenForest"
"3772","HARV_034",0.795651845149054,"evergreenForest"
"3773","HARV_034",0.669664523822691,"evergreenForest"
"3774","HARV_034",0.704065308021574,"evergreenForest"
"3775","HARV_034",0.62587332563337,"evergreenForest"
"3776","HARV_034",0.609244282747248,"evergreenForest"
"3777","HARV_034",0.759929053292945,"evergreenForest"
"3778","HARV_034",0.826246545626812,"evergreenForest"
"3779","HARV_034",0.693437458907106,"evergreenForest"
"3780","HARV_034",0.63826277171837,"evergreenForest"
"3781","HARV_035",0.64493929222229,"evergreenForest"
"3782","HARV_035",0.626514680355805,"evergreenForest"
"3783","HARV_035",0.717436335798289,"evergreenForest"
"3784","HARV_035",0.72174918467593,"evergreenForest"
"3785","HARV_035",0.735730377764683,"evergreenForest"
"3786","HARV_035",0.664945807627785,"evergreenForest"
"3787","HARV_035",0.570335957704751,"evergreenForest"
"3788","HARV_035",0.722939179343077,"evergreenForest"
"3789","HARV_035",0.813560835162887,"evergreenForest"
"3790","HARV_035",0.640940093325937,"evergreenForest"
"3791","HARV_035",0.687386114887256,"evergreenForest"
"3792","HARV_035",0.737030655816999,"evergreenForest"
"3793","HARV_035",0.678485868587507,"evergreenForest"
"3794","HARV_035",0.681945113932768,"evergreenForest"
"3795","HARV_035",0.678370548278404,"evergreenForest"
"3796","HARV_035",0.740968993629146,"evergreenForest"
"3797","HARV_035",0.731706771067456,"evergreenForest"
"3798","HARV_035",0.706336729626208,"evergreenForest"
"3799","HARV_035",0.714018391933899,"evergreenForest"
"3800","HARV_035",0.722925925906886,"evergreenForest"
"3801","HARV_035",0.545424957272271,"evergreenForest"
"3802","HARV_035",0.690099353474895,"evergreenForest"
"3803","HARV_035",0.698255917839431,"evergreenForest"
"3804","HARV_035",0.809656669955335,"evergreenForest"
"3805","HARV_035",0.672362629260836,"evergreenForest"
"3806","HARV_035",0.735385959021749,"evergreenForest"
"3807","HARV_035",0.65417405315769,"evergreenForest"
"3808","HARV_035",0.728665137331162,"evergreenForest"
"3809","HARV_035",0.665987017440866,"evergreenForest"
"3810","HARV_035",0.637319331227429,"evergreenForest"
"3811","HEAL_001",0.834493463963063,"dwarfScrub"
"3812","HEAL_001",0.642522027872255,"dwarfScrub"
"3813","HEAL_001",0.537986028053769,"dwarfScrub"
"3814","HEAL_001",0.875065239408656,"dwarfScrub"
"3815","HEAL_001",0.615111561293525,"dwarfScrub"
"3816","HEAL_001",0.734692272219364,"dwarfScrub"
"3817","HEAL_001",0.847654772829927,"dwarfScrub"
"3818","HEAL_001",0.81230955178557,"dwarfScrub"
"3819","HEAL_001",0.855076560216557,"dwarfScrub"
"3820","HEAL_001",0.865222815885414,"dwarfScrub"
"3821","HEAL_001",0.845234136693315,"dwarfScrub"
"3822","HEAL_001",0.843494673873189,"dwarfScrub"
"3823","HEAL_001",0.834493463963063,"dwarfScrub"
"3824","HEAL_001",0.60647526278374,"dwarfScrub"
"3825","HEAL_001",0.575368277970665,"dwarfScrub"
"3826","HEAL_001",0.556009841274524,"dwarfScrub"
"3827","HEAL_001",0.547957811391933,"dwarfScrub"
"3828","HEAL_001",0.602443662288928,"dwarfScrub"
"3829","HEAL_001",0.853010687046087,"dwarfScrub"
"3830","HEAL_001",0.813258731813106,"dwarfScrub"
"3831","HEAL_001",0.63441906716914,"dwarfScrub"
"3832","HEAL_001",0.61685102411365,"dwarfScrub"
"3833","HEAL_001",0.853010687046087,"dwarfScrub"
"3834","HEAL_001",0.594667111936158,"dwarfScrub"
"3835","HEAL_001",0.55774930409465,"dwarfScrub"
"3836","HEAL_001",0.538441798219038,"dwarfScrub"
"3837","HEAL_001",0.587580406809991,"dwarfScrub"
"3838","HEAL_001",0.587580406809991,"dwarfScrub"
"3839","HEAL_001",0.516257886041543,"dwarfScrub"
"3840","HEAL_001",0.529805499709251,"dwarfScrub"
"3841","HEAL_004",0.405669273751993,"shrubScrub"
"3842","HEAL_004",0.421989444900887,"shrubScrub"
"3843","HEAL_004",0.712604878452328,"shrubScrub"
"3844","HEAL_004",1.0544480218192,"shrubScrub"
"3845","HEAL_004",1.01977553466906,"shrubScrub"
"3846","HEAL_004",0.373059716470673,"shrubScrub"
"3847","HEAL_004",1.05994966878331,"shrubScrub"
"3848","HEAL_004",1.04455786128597,"shrubScrub"
"3849","HEAL_004",1.11416658382406,"shrubScrub"
"3850","HEAL_004",1.05627505851218,"shrubScrub"
"3851","HEAL_004",0.380886947135079,"shrubScrub"
"3852","HEAL_004",0.762380728569606,"shrubScrub"
"3853","HEAL_004",0.818875033832751,"shrubScrub"
"3854","HEAL_004",0.818875033832751,"shrubScrub"
"3855","HEAL_004",0.818875033832751,"shrubScrub"
"3856","HEAL_004",0.95460787705444,"shrubScrub"
"3857","HEAL_004",0.267717924741807,"shrubScrub"
"3858","HEAL_004",1.08344546979783,"shrubScrub"
"3859","HEAL_004",1.07949409667392,"shrubScrub"
"3860","HEAL_004",0.392063633270693,"shrubScrub"
"3861","HEAL_004",1.03095222080467,"shrubScrub"
"3862","HEAL_004",1.09067078280953,"shrubScrub"
"3863","HEAL_004",0.380886947135079,"shrubScrub"
"3864","HEAL_004",1.0306466102082,"shrubScrub"
"3865","HEAL_004",1.09067078280953,"shrubScrub"
"3866","HEAL_004",0.966325074280646,"shrubScrub"
"3867","HEAL_004",0.959169436837191,"shrubScrub"
"3868","HEAL_004",0.415559434285219,"shrubScrub"
"3869","HEAL_004",1.04327133568358,"shrubScrub"
"3870","HEAL_004",0.712604878452328,"shrubScrub"
"3871","HEAL_005",0.908680416873556,"shrubScrub"
"3872","HEAL_005",1.27786382373129,"shrubScrub"
"3873","HEAL_005",1.01774339603149,"shrubScrub"
"3874","HEAL_005",0.447571679819232,"shrubScrub"
"3875","HEAL_005",0.987396661874738,"shrubScrub"
"3876","HEAL_005",0.636303829378956,"shrubScrub"
"3877","HEAL_005",1.33223707514099,"shrubScrub"
"3878","HEAL_005",0.655893145591865,"shrubScrub"
"3879","HEAL_005",1.2951104416619,"shrubScrub"
"3880","HEAL_005",1.30591452411478,"shrubScrub"
"3881","HEAL_005",1.05130240379288,"shrubScrub"
"3882","HEAL_005",1.24683966212602,"shrubScrub"
"3883","HEAL_005",1.33139060661992,"shrubScrub"
"3884","HEAL_005",0.485773678425963,"shrubScrub"
"3885","HEAL_005",0.388869874454337,"shrubScrub"
"3886","HEAL_005",1.00506414443894,"shrubScrub"
"3887","HEAL_005",0.512422621566991,"shrubScrub"
"3888","HEAL_005",1.30558813199996,"shrubScrub"
"3889","HEAL_005",0.979588061933803,"shrubScrub"
"3890","HEAL_005",0.475295988087902,"shrubScrub"
"3891","HEAL_005",0.617691146985136,"shrubScrub"
"3892","HEAL_005",1.26738613339323,"shrubScrub"
"3893","HEAL_005",0.954072207706428,"shrubScrub"
"3894","HEAL_005",0.681695620211829,"shrubScrub"
"3895","HEAL_005",0.961074110848535,"shrubScrub"
"3896","HEAL_005",0.979261669818979,"shrubScrub"
"3897","HEAL_005",0.997775620904247,"shrubScrub"
"3898","HEAL_005",0.95153736155031,"shrubScrub"
"3899","HEAL_005",0.933349802579866,"shrubScrub"
"3900","HEAL_005",0.987396661874738,"shrubScrub"
"3901","HEAL_010",0.531764623220995,"shrubScrub"
"3902","HEAL_010",0.595102991904133,"shrubScrub"
"3903","HEAL_010",0.697958365172055,"shrubScrub"
"3904","HEAL_010",0.619085998321842,"shrubScrub"
"3905","HEAL_010",0.683546289427822,"shrubScrub"
"3906","HEAL_010",0.661676884765203,"shrubScrub"
"3907","HEAL_010",0.61804910143285,"shrubScrub"
"3908","HEAL_010",0.541560766729843,"shrubScrub"
"3909","HEAL_010",0.688580588273909,"shrubScrub"
"3910","HEAL_010",0.710184811093406,"shrubScrub"
"3911","HEAL_010",1.23747163082308,"shrubScrub"
"3912","HEAL_010",0.61804910143285,"shrubScrub"
"3913","HEAL_010",1.17748797138448,"shrubScrub"
"3914","HEAL_010",1.17852486827348,"shrubScrub"
"3915","HEAL_010",1.19488074437972,"shrubScrub"
"3916","HEAL_010",0.500097131522722,"shrubScrub"
"3917","HEAL_010",0.604673922577607,"shrubScrub"
"3918","HEAL_010",0.629368643881186,"shrubScrub"
"3919","HEAL_010",1.16833257706138,"shrubScrub"
"3920","HEAL_010",0.751500590346347,"shrubScrub"
"3921","HEAL_010",1.20000006875966,"shrubScrub"
"3922","HEAL_010",0.541560766729843,"shrubScrub"
"3923","HEAL_010",0.682509392538829,"shrubScrub"
"3924","HEAL_010",1.19384384749072,"shrubScrub"
"3925","HEAL_010",0.526735653188304,"shrubScrub"
"3926","HEAL_010",0.592537831003504,"shrubScrub"
"3927","HEAL_010",0.651880741256357,"shrubScrub"
"3928","HEAL_010",0.631312444243193,"shrubScrub"
"3929","HEAL_010",1.25457919082294,"shrubScrub"
"3930","HEAL_010",0.713910729949832,"shrubScrub"
"3931","HEAL_011",0.700175902150807,"shrubScrub"
"3932","HEAL_011",0.754241002768054,"shrubScrub"
"3933","HEAL_011",0.770739786316261,"shrubScrub"
"3934","HEAL_011",0.771767523718306,"shrubScrub"
"3935","HEAL_011",0.618883999389057,"shrubScrub"
"3936","HEAL_011",0.527491059493353,"shrubScrub"
"3937","HEAL_011",0.82234891891742,"shrubScrub"
"3938","HEAL_011",0.675344791771059,"shrubScrub"
"3939","HEAL_011",0.825960439632938,"shrubScrub"
"3940","HEAL_011",0.812831073293674,"shrubScrub"
"3941","HEAL_011",0.843243020605287,"shrubScrub"
"3942","HEAL_011",0.758607388210416,"shrubScrub"
"3943","HEAL_011",0.618883999389057,"shrubScrub"
"3944","HEAL_011",0.607927649201837,"shrubScrub"
"3945","HEAL_011",0.687055415002928,"shrubScrub"
"3946","HEAL_011",0.533424560310964,"shrubScrub"
"3947","HEAL_011",0.823286249963891,"shrubScrub"
"3948","HEAL_011",0.818468552150118,"shrubScrub"
"3949","HEAL_011",0.775513806120826,"shrubScrub"
"3950","HEAL_011",0.82234891891742,"shrubScrub"
"3951","HEAL_011",0.612989668429495,"shrubScrub"
"3952","HEAL_011",0.523225498171714,"shrubScrub"
"3953","HEAL_011",0.800109459482657,"shrubScrub"
"3954","HEAL_011",0.729111449832813,"shrubScrub"
"3955","HEAL_011",0.828867619389045,"shrubScrub"
"3956","HEAL_011",0.781727184524726,"shrubScrub"
"3957","HEAL_011",0.801146648430733,"shrubScrub"
"3958","HEAL_011",0.837150665299886,"shrubScrub"
"3959","HEAL_011",0.664717441689344,"shrubScrub"
"3960","HEAL_011",0.525149417591704,"shrubScrub"
"3961","HEAL_025",0.587180329756947,"evergreenForest"
"3962","HEAL_025",0.795990449364575,"evergreenForest"
"3963","HEAL_025",0.67537280313432,"evergreenForest"
"3964","HEAL_025",0.768838609734959,"evergreenForest"
"3965","HEAL_025",0.661358600190851,"evergreenForest"
"3966","HEAL_025",0.74041830496889,"evergreenForest"
"3967","HEAL_025",0.784460085626749,"evergreenForest"
"3968","HEAL_025",0.797015645494314,"evergreenForest"
"3969","HEAL_025",0.654458771280546,"evergreenForest"
"3970","HEAL_025",0.692059615602671,"evergreenForest"
"3971","HEAL_025",0.641910742834193,"evergreenForest"
"3972","HEAL_025",0.688331322112284,"evergreenForest"
"3973","HEAL_025",0.636884107556352,"evergreenForest"
"3974","HEAL_025",0.575837834911088,"evergreenForest"
"3975","HEAL_025",0.775702266770054,"evergreenForest"
"3976","HEAL_025",0.596726094564859,"evergreenForest"
"3977","HEAL_025",0.711560352121877,"evergreenForest"
"3978","HEAL_025",0.591564682250849,"evergreenForest"
"3979","HEAL_025",0.558013827162795,"evergreenForest"
"3980","HEAL_025",0.713940021091682,"evergreenForest"
"3981","HEAL_025",0.712666303726406,"evergreenForest"
"3982","HEAL_025",0.79375032107397,"evergreenForest"
"3983","HEAL_025",0.795880865697789,"evergreenForest"
"3984","HEAL_025",0.691975925066765,"evergreenForest"
"3985","HEAL_025",0.637825088187984,"evergreenForest"
"3986","HEAL_025",0.711727613221623,"evergreenForest"
"3987","HEAL_025",0.656044120831469,"evergreenForest"
"3988","HEAL_025",0.55323383320237,"evergreenForest"
"3989","HEAL_025",0.766521658785537,"evergreenForest"
"3990","HEAL_025",0.70458083599494,"evergreenForest"
"4021","HEAL_046",0.77918217454825,"shrubScrub"
"4022","HEAL_046",0.668271440529508,"shrubScrub"
"4023","HEAL_046",0.592432153874484,"shrubScrub"
"4024","HEAL_046",1.20380528570617,"shrubScrub"
"4025","HEAL_046",0.676478354440703,"shrubScrub"
"4026","HEAL_046",0.47852191983357,"shrubScrub"
"4027","HEAL_046",0.785079811913816,"shrubScrub"
"4028","HEAL_046",1.10715672546741,"shrubScrub"
"4029","HEAL_046",0.656878876240618,"shrubScrub"
"4030","HEAL_046",0.847336259706141,"shrubScrub"
"4031","HEAL_046",1.18895638276823,"shrubScrub"
"4032","HEAL_046",0.759123828445799,"shrubScrub"
"4033","HEAL_046",0.912959996399214,"shrubScrub"
"4034","HEAL_046",0.654130740729924,"shrubScrub"
"4035","HEAL_046",0.499677544795633,"shrubScrub"
"4036","HEAL_046",0.553667197306426,"shrubScrub"
"4037","HEAL_046",0.778758076172978,"shrubScrub"
"4038","HEAL_046",0.740038761715778,"shrubScrub"
"4039","HEAL_046",0.599703708953914,"shrubScrub"
"4040","HEAL_046",0.869669219731553,"shrubScrub"
"4041","HEAL_046",0.708684345652659,"shrubScrub"
"4042","HEAL_046",0.662970608247534,"shrubScrub"
"4043","HEAL_046",0.734114990872466,"shrubScrub"
"4044","HEAL_046",0.829049526751728,"shrubScrub"
"4045","HEAL_046",0.750179722125811,"shrubScrub"
"4046","HEAL_046",0.667158226188919,"shrubScrub"
"4047","HEAL_046",0.765920322214308,"shrubScrub"
"4048","HEAL_046",1.12217995513787,"shrubScrub"
"4049","HEAL_046",1.10362854300826,"shrubScrub"
"4050","HEAL_046",0.696154835203776,"shrubScrub"
"4051","HEAL_047",0.671877933793365,"shrubScrub"
"4052","HEAL_047",0.443907406936268,"shrubScrub"
"4053","HEAL_047",0.754702899937451,"shrubScrub"
"4054","HEAL_047",0.74859669539331,"shrubScrub"
"4055","HEAL_047",0.791211167841482,"shrubScrub"
"4056","HEAL_047",0.581534413521389,"shrubScrub"
"4057","HEAL_047",0.574069039279433,"shrubScrub"
"4058","HEAL_047",0.406340366555254,"shrubScrub"
"4059","HEAL_047",0.656380644086096,"shrubScrub"
"4060","HEAL_047",0.727806059871426,"shrubScrub"
"4061","HEAL_047",0.758633273310483,"shrubScrub"
"4062","HEAL_047",0.645257945642082,"shrubScrub"
"4063","HEAL_047",0.776117687748837,"shrubScrub"
"4064","HEAL_047",0.704065074461778,"shrubScrub"
"4065","HEAL_047",0.766563433223156,"shrubScrub"
"4066","HEAL_047",0.804717767011466,"shrubScrub"
"4067","HEAL_047",0.628817056114346,"shrubScrub"
"4068","HEAL_047",0.382394377576585,"shrubScrub"
"4069","HEAL_047",0.396319282397699,"shrubScrub"
"4070","HEAL_047",0.786085196258715,"shrubScrub"
"4071","HEAL_047",0.737330103448761,"shrubScrub"
"4072","HEAL_047",0.389113143544238,"shrubScrub"
"4073","HEAL_047",0.725291931064441,"shrubScrub"
"4074","HEAL_047",0.41633013282304,"shrubScrub"
"4075","HEAL_047",0.741915802360333,"shrubScrub"
"4076","HEAL_047",0.346057337607461,"shrubScrub"
"4077","HEAL_047",0.750826502200826,"shrubScrub"
"4078","HEAL_047",0.698788654391771,"shrubScrub"
"4079","HEAL_047",0.571433723214047,"shrubScrub"
"4080","HEAL_047",0.618596735987496,"shrubScrub"
"4081","JERC_001",0.847363568794456,"deciduousForest"
"4082","JERC_001",0.781862268637704,"deciduousForest"
"4083","JERC_001",0.924205778025249,"deciduousForest"
"4084","JERC_001",0.941125786903545,"deciduousForest"
"4085","JERC_001",0.850377425896748,"deciduousForest"
"4086","JERC_001",0.711394489642734,"deciduousForest"
"4087","JERC_001",0.745091207607594,"deciduousForest"
"4088","JERC_001",0.81172723798478,"deciduousForest"
"4089","JERC_001",0.865762414917211,"deciduousForest"
"4090","JERC_001",0.770110599829944,"deciduousForest"
"4091","JERC_001",0.758020985297474,"deciduousForest"
"4092","JERC_001",0.932306657215865,"deciduousForest"
"4093","JERC_001",0.836593238337277,"deciduousForest"
"4094","JERC_001",0.86229214138015,"deciduousForest"
"4095","JERC_001",0.858137445524517,"deciduousForest"
"4096","JERC_001",0.695151649375483,"deciduousForest"
"4097","JERC_001",0.831655260356636,"deciduousForest"
"4098","JERC_001",0.851343001717049,"deciduousForest"
"4099","JERC_001",0.699367683227567,"deciduousForest"
"4100","JERC_001",0.819865983794812,"deciduousForest"
"4101","JERC_001",0.864224151059269,"deciduousForest"
"4102","JERC_001",0.897842746438919,"deciduousForest"
"4103","JERC_001",0.90192783655065,"deciduousForest"
"4104","JERC_001",0.972036774860744,"deciduousForest"
"4105","JERC_001",0.907776174129685,"deciduousForest"
"4106","JERC_001",0.743619590126106,"deciduousForest"
"4107","JERC_001",0.825018146597159,"deciduousForest"
"4108","JERC_001",0.87901723614903,"deciduousForest"
"4109","JERC_001",0.893044357119052,"deciduousForest"
"4110","JERC_001",0.942535277013426,"deciduousForest"
"4111","JERC_002",0.880802021170716,"evergreenForest"
"4112","JERC_002",0.781921888818534,"evergreenForest"
"4113","JERC_002",0.820249020886432,"evergreenForest"
"4114","JERC_002",0.681491864267671,"evergreenForest"
"4115","JERC_002",0.758261274610856,"evergreenForest"
"4116","JERC_002",0.693700797478405,"evergreenForest"
"4117","JERC_002",0.732796218493524,"evergreenForest"
"4118","JERC_002",0.774533951452423,"evergreenForest"
"4119","JERC_002",0.75847539733561,"evergreenForest"
"4120","JERC_002",0.809468992624202,"evergreenForest"
"4121","JERC_002",0.654515292679668,"evergreenForest"
"4122","JERC_002",0.703033293579409,"evergreenForest"
"4123","JERC_002",0.732161861014608,"evergreenForest"
"4124","JERC_002",0.806345026158049,"evergreenForest"
"4125","JERC_002",0.762309501254754,"evergreenForest"
"4126","JERC_002",0.794522772656373,"evergreenForest"
"4127","JERC_002",0.785137679039912,"evergreenForest"
"4128","JERC_002",0.721434318882233,"evergreenForest"
"4129","JERC_002",0.664517704649281,"evergreenForest"
"4130","JERC_002",0.916553002936822,"evergreenForest"
"4131","JERC_002",0.812754088214394,"evergreenForest"
"4132","JERC_002",0.745326113006716,"evergreenForest"
"4133","JERC_002",0.724874300934315,"evergreenForest"
"4134","JERC_002",0.745548212737596,"evergreenForest"
"4135","JERC_002",0.87511138241959,"evergreenForest"
"4136","JERC_002",0.863296033764755,"evergreenForest"
"4137","JERC_002",0.760372756252458,"evergreenForest"
"4138","JERC_002",0.719158592880354,"evergreenForest"
"4139","JERC_002",0.735245065487067,"evergreenForest"
"4140","JERC_002",0.790181563669677,"evergreenForest"
"4141","JERC_003",1.0572550933799,"deciduousForest"
"4142","JERC_003",0.63661617486201,"deciduousForest"
"4143","JERC_003",0.830264635542239,"deciduousForest"
"4144","JERC_003",0.895476663651016,"deciduousForest"
"4145","JERC_003",1.11133792086149,"deciduousForest"
"4146","JERC_003",0.885254554667081,"deciduousForest"
"4147","JERC_003",0.766195348005612,"deciduousForest"
"4148","JERC_003",0.808971350140012,"deciduousForest"
"4149","JERC_003",0.707623105865787,"deciduousForest"
"4150","JERC_003",0.716985342076485,"deciduousForest"
"4151","JERC_003",0.778664080133027,"deciduousForest"
"4152","JERC_003",0.839230468360578,"deciduousForest"
"4153","JERC_003",1.03167391431437,"deciduousForest"
"4154","JERC_003",0.858148749330093,"deciduousForest"
"4155","JERC_003",0.809526027063467,"deciduousForest"
"4156","JERC_003",0.671603683354944,"deciduousForest"
"4157","JERC_003",0.775963036456288,"deciduousForest"
"4158","JERC_003",0.805930946948824,"deciduousForest"
"4159","JERC_003",0.835820639282313,"deciduousForest"
"4160","JERC_003",0.822949496480835,"deciduousForest"
"4161","JERC_003",0.79478456728124,"deciduousForest"
"4162","JERC_003",0.921556778321788,"deciduousForest"
"4163","JERC_003",0.777194682619295,"deciduousForest"
"4164","JERC_003",0.678507020562049,"deciduousForest"
"4165","JERC_003",0.807387212501391,"deciduousForest"
"4166","JERC_003",0.830735593488847,"deciduousForest"
"4167","JERC_003",0.688200455208714,"deciduousForest"
"4168","JERC_003",0.714846712944625,"deciduousForest"
"4169","JERC_003",0.896088602783709,"deciduousForest"
"4170","JERC_003",0.786595730251747,"deciduousForest"
"4171","JERC_004",0.690927271279125,"cultivatedCrops"
"4172","JERC_004",0.819351938914735,"cultivatedCrops"
"4173","JERC_004",0.797953212760864,"cultivatedCrops"
"4174","JERC_004",0.692335896115946,"cultivatedCrops"
"4175","JERC_004",0.868900183475246,"cultivatedCrops"
"4176","JERC_004",0.692961584828129,"cultivatedCrops"
"4177","JERC_004",0.700712176357475,"cultivatedCrops"
"4178","JERC_004",1.03378579392135,"cultivatedCrops"
"4179","JERC_004",0.894637544841173,"cultivatedCrops"
"4180","JERC_004",0.69151972546629,"cultivatedCrops"
"4181","JERC_004",0.915549244194932,"cultivatedCrops"
"4182","JERC_004",0.91556841946551,"cultivatedCrops"
"4183","JERC_004",0.77390891769308,"cultivatedCrops"
"4184","JERC_004",1.04071982959973,"cultivatedCrops"
"4185","JERC_004",0.662940742165247,"cultivatedCrops"
"4186","JERC_004",0.875314053815899,"cultivatedCrops"
"4187","JERC_004",0.783276707968961,"cultivatedCrops"
"4188","JERC_004",0.68555747061621,"cultivatedCrops"
"4189","JERC_004",0.806092965200207,"cultivatedCrops"
"4190","JERC_004",0.888490357181898,"cultivatedCrops"
"4191","JERC_004",0.741178628450152,"cultivatedCrops"
"4192","JERC_004",0.766880270610874,"cultivatedCrops"
"4193","JERC_004",0.677496511938431,"cultivatedCrops"
"4194","JERC_004",0.945518223091216,"cultivatedCrops"
"4195","JERC_004",0.919433734550019,"cultivatedCrops"
"4196","JERC_004",0.666265645182176,"cultivatedCrops"
"4197","JERC_004",0.838620158524851,"cultivatedCrops"
"4198","JERC_004",0.733275383492738,"cultivatedCrops"
"4199","JERC_004",0.656930858168134,"cultivatedCrops"
"4200","JERC_004",0.921735621909148,"cultivatedCrops"
"4201","JERC_005",0.696114247055247,"evergreenForest"
"4202","JERC_005",0.817778361379089,"evergreenForest"
"4203","JERC_005",0.777966481278294,"evergreenForest"
"4204","JERC_005",0.89335238308678,"evergreenForest"
"4205","JERC_005",0.846748425415043,"evergreenForest"
"4206","JERC_005",0.705754745069985,"evergreenForest"
"4207","JERC_005",0.795739141471502,"evergreenForest"
"4208","JERC_005",0.898328370955775,"evergreenForest"
"4209","JERC_005",0.764859510492235,"evergreenForest"
"4210","JERC_005",0.899459017144138,"evergreenForest"
"4211","JERC_005",0.790033605829859,"evergreenForest"
"4212","JERC_005",0.91120236895021,"evergreenForest"
"4213","JERC_005",0.794519286305493,"evergreenForest"
"4214","JERC_005",0.87621298004983,"evergreenForest"
"4215","JERC_005",0.865060425522661,"evergreenForest"
"4216","JERC_005",0.83529009426678,"evergreenForest"
"4217","JERC_005",0.660941313099851,"evergreenForest"
"4218","JERC_005",0.858755074628471,"evergreenForest"
"4219","JERC_005",0.843271433200461,"evergreenForest"
"4220","JERC_005",0.860456921519249,"evergreenForest"
"4221","JERC_005",0.746578928663326,"evergreenForest"
"4222","JERC_005",0.880030293400712,"evergreenForest"
"4223","JERC_005",0.837371427224016,"evergreenForest"
"4224","JERC_005",0.745366311155661,"evergreenForest"
"4225","JERC_005",0.864939354543243,"evergreenForest"
"4226","JERC_005",0.66871551458715,"evergreenForest"
"4227","JERC_005",0.6714719918815,"evergreenForest"
"4228","JERC_005",0.771452599387278,"evergreenForest"
"4229","JERC_005",0.711699824166983,"evergreenForest"
"4230","JERC_005",0.827730017490711,"evergreenForest"
"4231","JERC_006",0.776801565158287,"mixedForest"
"4232","JERC_006",0.795855582284836,"mixedForest"
"4233","JERC_006",0.706004735117903,"mixedForest"
"4234","JERC_006",0.724101940232865,"mixedForest"
"4235","JERC_006",0.782005509677757,"mixedForest"
"4236","JERC_006",0.77088669268655,"mixedForest"
"4237","JERC_006",0.807324955765002,"mixedForest"
"4238","JERC_006",0.812742823386167,"mixedForest"
"4239","JERC_006",0.676512380743593,"mixedForest"
"4240","JERC_006",0.762484904068826,"mixedForest"
"4241","JERC_006",0.910610461939478,"mixedForest"
